ticket_id,class,luggage_weight,client_id,flight_id
6147,2,30.4,4597,630
6148,2,27.0,4943,509
6149,0,20.7,4839,872
6150,1,31.4,1285,435
6151,0,24.0,2281,870
6152,0,22.1,1052,917
6153,1,2.6,3917,822
6154,0,37.2,2180,69
6155,0,31.5,1363,134
6156,1,17.5,4114,481
6157,0,7.9,981,31
6158,0,39.6,1716,767
6159,2,4.7,1800,625
6160,0,25.8,806,278
6161,0,32.8,4132,533
6162,0,4.5,2221,11
6163,2,28.3,2769,789
6164,1,34.6,3659,758
6165,0,14.9,4030,635
6166,1,34.9,1773,284
6167,1,14.0,877,226
6168,1,34.5,3780,358
6169,2,33.7,308,375
6170,2,9.8,280,844
6171,0,18.6,3622,454
6172,0,25.2,4841,542
6173,1,34.0,2325,46
6174,1,21.3,809,786
6175,1,13.6,115,497
6176,1,38.6,1470,965
6177,1,29.3,3276,439
6178,2,5.8,752,349
6179,2,33.3,3917,739
6180,2,16.7,1729,507
6181,1,6.0,24,538
6182,1,5.4,835,843
6183,0,29.4,4433,988
6184,1,16.6,3928,975
6185,1,31.2,4808,516
6186,0,14.2,3924,245
6187,0,21.2,3462,146
6188,2,8.0,1291,37
6189,2,15.4,2292,773
6190,2,29.1,3851,707
6191,1,1.1,4225,11
6192,0,39.0,3263,61
6193,1,7.3,3735,618
6194,0,29.8,4409,474
6195,2,27.9,2245,232
6196,2,14.3,426,282
6197,2,35.1,3625,280
6198,1,9.9,4358,626
6199,2,32.5,617,307
6200,0,10.7,17,18
6201,2,39.5,2955,419
6202,2,35.3,4339,107
6203,0,22.5,3972,132
6204,1,2.2,3286,646
6205,2,29.5,1265,84
6206,1,20.5,1592,558
6207,2,20.1,4819,481
6208,0,20.6,93,406
6209,0,25.7,4097,192
6210,1,37.4,1432,532
6211,1,36.7,1097,376
6212,1,29.3,1383,733
6213,0,9.4,1304,828
6214,0,4.2,2944,315
6215,0,5.8,654,314
6216,0,17.5,3136,383
6217,0,15.7,695,204
6218,1,1.5,2250,720
6219,1,3.4,2223,129
6220,0,23.8,2435,466
6221,1,9.1,945,625
6222,1,35.2,2116,887
6223,2,13.7,3153,170
6224,0,14.2,3900,796
6225,1,19.3,318,591
6226,2,20.5,3178,290
6227,2,14.8,3461,616
6228,2,26.4,3063,353
6229,1,22.4,1169,980
6230,2,22.9,4631,40
6231,1,4.6,1384,520
6232,2,11.0,1635,159
6233,2,29.2,2954,165
6234,0,8.5,863,552
6235,2,31.2,907,730
6236,2,29.2,2813,559
6237,0,12.9,4707,788
6238,2,15.7,2587,475
6239,2,6.9,2569,303
6240,1,15.6,1820,831
6241,2,20.2,4395,387
6242,2,34.8,1817,940
6243,2,24.9,2057,504
6244,0,4.2,4331,448
6245,1,12.1,3453,68
6246,0,35.2,4988,47
6247,0,5.2,1013,411
6248,0,32.3,1286,323
6249,0,8.1,3806,638
6250,0,21.7,1597,317
6251,1,13.5,256,405
6252,2,3.6,1653,264
6253,1,22.3,2959,359
6254,2,8.5,2160,558
6255,1,21.2,429,807
6256,1,9.4,4585,315
6257,2,24.6,3553,838
6258,0,26.1,3655,896
6259,1,8.2,592,537
6260,0,10.6,4113,928
6261,2,3.7,1671,245
6262,0,10.4,726,24
6263,1,22.9,3163,192
6264,0,16.0,943,974
6265,0,0.8,4576,239
6266,2,23.0,4676,79
6267,0,16.9,3002,901
6268,2,30.4,2732,188
6269,2,23.7,2044,736
6270,2,36.3,1848,911
6271,1,9.0,1164,848
6272,2,5.8,2605,541
6273,0,11.1,2795,440
6274,1,16.3,194,734
6275,1,29.2,77,633
6276,0,9.4,2094,738
6277,0,11.4,3098,86
6278,0,8.6,4385,34
6279,0,30.7,3413,757
6280,2,20.9,642,410
6281,0,10.2,3727,616
6282,0,32.6,3612,573
6283,1,14.2,2238,621
6284,0,29.1,3806,679
6285,0,11.2,4311,697
6286,0,25.7,2625,595
6287,1,16.0,57,87
6288,0,35.7,4579,255
6289,0,11.8,4394,94
6290,2,27.7,1587,64
6291,1,26.9,1842,90
6292,1,19.1,4296,929
6293,1,35.8,2207,271
6294,1,3.3,519,257
6295,0,6.4,2251,275
6296,1,30.2,4149,524
6297,2,17.6,2258,845
6298,1,21.4,2925,945
6299,1,32.0,2155,855
6300,1,18.5,2079,475
6301,0,1.8,1747,139
6302,1,25.8,1540,394
6303,2,8.6,750,647
6304,2,2.7,4085,157
6305,2,27.5,4374,495
6306,2,19.0,1553,148
6307,1,31.2,2843,497
6308,0,33.2,3138,865
6309,2,22.6,4570,980
6310,1,35.8,413,46
6311,1,18.4,4520,748
6312,1,34.1,2850,143
6313,0,25.3,4841,678
6314,1,27.1,59,414
6315,2,21.7,1414,787
6316,0,8.7,4815,324
6317,1,32.3,2508,773
6318,0,30.8,3376,376
6319,1,7.4,2118,495
6320,2,10.4,4523,568
6321,0,28.7,3030,91
6322,2,37.5,2008,362
6323,1,4.3,2420,226
6324,1,36.5,2078,619
6325,0,2.0,380,83
6326,2,13.0,2883,891
6327,1,16.2,3947,79
6328,0,20.7,4580,598
6329,1,25.9,215,603
6330,2,32.8,2064,170
6331,0,17.8,3367,857
6332,0,26.7,4779,352
6333,1,38.3,3525,531
6334,1,6.9,1344,98
6335,1,17.3,3229,293
6336,1,36.8,3008,32
6337,2,3.9,266,684
6338,1,8.6,4702,964
6339,1,4.9,4009,988
6340,0,36.1,503,982
6341,2,17.3,2835,959
6342,2,37.0,1647,136
6343,0,15.9,1497,517
6344,2,13.5,929,443
6345,0,2.6,4965,610
6346,1,8.2,3074,886
6347,0,1.4,1785,103
6348,1,32.2,2300,858
6349,0,19.7,28,915
6350,1,15.9,2481,507
6351,1,38.0,2735,533
6352,0,14.9,2614,328
6353,1,36.1,2516,958
6354,0,13.4,569,805
6355,1,13.6,2729,927
6356,1,25.4,2205,353
6357,1,2.2,1165,312
6358,1,7.2,3214,766
6359,0,29.8,2154,846
6360,0,0.4,1091,597
6361,2,31.4,1331,27
6362,2,6.4,4440,160
6363,1,32.6,2812,974
6364,1,18.3,2405,970
6365,0,0.5,4584,26
6366,0,32.4,2968,127
6367,1,35.0,4707,589
6368,0,37.2,4641,649
6369,1,17.5,906,851
6370,0,5.1,4969,597
6371,2,33.8,2534,541
6372,1,39.8,2809,341
6373,0,13.1,2690,509
6374,1,26.9,25,453
6375,2,9.9,4719,757
6376,1,29.8,2651,286
6377,0,33.3,3493,861
6378,2,17.2,4500,820
6379,2,3.2,892,241
6380,2,35.7,2668,660
6381,2,3.0,3875,180
6382,1,38.6,4591,627
6383,1,14.1,1653,725
6384,1,36.8,3688,56
6385,2,16.0,339,133
6386,0,2.3,1997,130
6387,2,26.8,437,922
6388,2,30.1,34,972
6389,1,15.4,4701,935
6390,1,24.8,3034,301
6391,0,14.1,4751,659
6392,2,33.4,2934,265
6393,2,12.7,4133,890
6394,0,29.3,1002,515
6395,0,31.9,1317,21
6396,2,25.9,3967,245
6397,1,20.8,2703,206
6398,0,8.4,4481,978
6399,0,1.4,2475,650
6400,2,0.9,3590,503
6401,1,23.0,1007,159
6402,0,7.9,1634,295
6403,0,21.4,51,501
6404,0,20.2,4321,906
6405,2,28.0,3448,437
6406,2,7.7,1759,910
6407,1,26.7,3474,314
6408,0,19.7,4233,333
6409,0,26.2,454,572
6410,1,3.2,3797,945
6411,1,39.8,1738,455
6412,1,10.1,1437,34
6413,1,31.7,3097,381
6414,0,9.1,375,907
6415,2,27.6,2514,439
6416,2,23.3,1104,872
6417,1,31.3,745,735
6418,1,35.7,2246,757
6419,0,28.2,804,503
6420,1,16.5,3615,395
6421,2,4.0,1405,671
6422,0,10.3,3135,958
6423,1,27.6,1136,385
6424,1,6.3,2099,158
6425,1,25.2,4253,281
6426,2,14.9,2577,684
6427,2,22.9,2348,426
6428,0,38.8,622,448
6429,1,0.3,1879,529
6430,0,8.7,969,431
6431,2,33.3,1994,858
6432,0,28.7,4997,140
6433,2,12.7,2231,589
6434,2,3.9,1774,154
6435,2,34.0,4796,746
6436,1,16.6,523,231
6437,1,0.8,144,409
6438,0,12.0,3998,85
6439,1,10.6,1494,604
6440,2,36.8,879,871
6441,0,1.0,3064,780
6442,0,18.6,386,176
6443,2,27.1,3164,598
6444,0,5.3,1980,531
6445,2,32.1,2387,183
6446,0,33.5,1246,12
6447,2,23.6,2489,209
6448,2,26.7,4649,853
6449,1,22.4,1772,640
6450,0,35.4,939,345
6451,0,7.8,3942,645
6452,0,17.5,4472,734
6453,0,20.6,1394,994
6454,2,15.4,2903,605
6455,2,35.9,2079,307
6456,2,9.3,1002,912
6457,1,7.5,1853,271
6458,1,26.9,557,707
6459,2,31.3,2823,463
6460,0,38.3,3818,820
6461,0,13.1,3743,468
6462,1,4.1,4507,260
6463,1,33.5,3156,486
6464,0,9.0,2825,486
6465,1,35.8,1285,383
6466,0,30.7,707,146
6467,2,27.9,4500,573
6468,1,18.1,4927,358
6469,2,1.1,2119,322
6470,2,32.2,1007,398
6471,2,39.6,1977,565
6472,0,20.7,2584,195
6473,2,11.5,3127,783
6474,0,28.6,2917,829
6475,1,11.6,4432,854
6476,1,29.6,1798,151
6477,0,18.7,2466,393
6478,0,25.9,4927,36
6479,1,25.6,4194,673
6480,2,17.5,717,672
6481,0,25.8,1450,395
6482,1,18.7,106,544
6483,0,1.5,4261,330
6484,0,31.3,2233,703
6485,1,31.7,1293,67
6486,1,37.0,2028,238
6487,0,25.2,3288,862
6488,2,34.0,297,494
6489,2,15.7,1058,662
6490,0,2.2,3485,639
6491,2,9.4,3054,410
6492,0,32.6,1595,342
6493,1,17.5,1205,590
6494,1,9.0,1075,952
6495,0,29.3,2417,210
6496,1,29.8,3593,270
6497,1,10.7,3384,619
6498,1,6.1,3436,35
6499,0,5.3,3392,599
6500,2,29.2,4029,696
6501,2,2.0,2421,512
6502,0,24.6,2100,63
6503,2,27.2,776,421
6504,2,6.1,201,944
6505,2,6.5,1766,289
6506,2,31.9,1899,968
6507,0,38.5,4428,945
6508,2,12.6,3153,688
6509,0,10.8,198,58
6510,1,30.9,2236,677
6511,2,2.3,4105,724
6512,1,17.8,1818,768
6513,2,29.2,4703,923
6514,1,34.0,582,818
6515,0,21.2,979,331
6516,0,2.9,2305,254
6517,2,30.9,1018,523
6518,1,16.0,1438,239
6519,0,21.7,892,280
6520,1,19.7,3954,91
6521,1,32.8,140,823
6522,0,20.4,4112,141
6523,0,29.0,658,472
6524,1,11.6,3136,872
6525,0,23.2,3530,314
6526,0,5.6,4736,401
6527,2,34.8,4264,822
6528,0,13.4,1623,166
6529,0,30.1,3835,441
6530,2,22.7,2343,877
6531,0,36.0,2995,462
6532,0,7.3,3352,490
6533,2,31.9,414,154
6534,0,18.4,201,285
6535,1,7.8,2727,161
6536,0,29.4,4549,381
6537,2,37.3,353,400
6538,2,1.4,4232,586
6539,0,26.7,1262,995
6540,2,36.8,1889,566
6541,0,13.7,4096,49
6542,2,35.0,1016,152
6543,2,13.6,3243,751
6544,1,4.1,3900,442
6545,2,25.2,367,466
6546,0,5.9,3125,681
6547,2,8.8,3099,130
6548,1,23.8,769,786
6549,1,0.2,918,721
6550,0,20.0,4102,984
6551,2,29.5,4712,777
6552,1,25.5,2976,825
6553,2,0.9,2817,157
6554,0,2.8,2432,735
6555,1,34.1,2535,684
6556,1,33.7,3245,852
6557,2,15.2,523,358
6558,0,35.7,1453,268
6559,1,12.8,1811,154
6560,2,35.5,4954,451
6561,0,23.8,4097,761
6562,2,11.4,3490,604
6563,1,5.3,989,999
6564,1,2.5,3678,746
6565,0,5.9,685,586
6566,0,34.6,286,301
6567,1,10.3,1101,183
6568,0,5.3,4065,116
6569,1,16.9,4405,843
6570,0,39.7,2696,311
6571,1,16.6,2404,694
6572,2,29.3,2405,17
6573,2,7.5,2831,826
6574,2,15.2,3376,155
6575,2,25.2,1650,490
6576,2,14.5,4733,78
6577,1,30.2,2034,211
6578,0,34.6,2992,296
6579,0,7.0,4845,150
6580,2,7.7,338,179
6581,1,28.3,1610,251
6582,0,30.4,3318,276
6583,2,24.7,4693,221
6584,0,23.2,3389,200
6585,1,10.8,2912,442
6586,2,9.8,1980,13
6587,2,18.2,3985,619
6588,2,31.8,1621,224
6589,1,32.8,3062,611
6590,1,21.8,3982,537
6591,0,25.6,786,991
6592,0,18.0,4165,535
6593,1,14.7,2280,73
6594,0,33.5,3183,743
6595,0,3.7,2612,966
6596,1,31.1,4671,47
6597,1,10.8,1248,416
6598,1,10.7,4568,739
6599,2,18.5,4760,794
6600,1,16.6,214,985
6601,0,8.2,3541,657
6602,0,32.5,4202,726
6603,2,10.6,3664,310
6604,2,34.8,2147,351
6605,0,30.0,844,504
6606,0,3.2,605,844
6607,1,20.1,4333,64
6608,2,29.8,4515,740
6609,1,32.9,166,567
6610,2,34.6,1094,460
6611,0,24.1,3237,736
6612,2,17.1,4183,167
6613,0,13.3,3725,501
6614,1,4.6,3275,524
6615,0,9.7,4989,607
6616,0,14.2,4198,752
6617,0,39.8,942,391
6618,2,26.6,4112,369
6619,0,32.1,1360,260
6620,0,30.9,4954,971
6621,1,37.7,1077,431
6622,0,20.3,1830,365
6623,0,16.8,30,504
6624,1,5.3,4198,978
6625,0,34.6,2267,481
6626,2,24.3,1522,108
6627,1,7.7,2910,384
6628,1,25.1,4463,972
6629,1,9.0,2349,377
6630,0,20.9,494,856
6631,1,2.7,1825,29
6632,2,15.0,1866,479
6633,1,30.7,3717,973
6634,1,12.3,946,497
6635,1,9.4,1048,895
6636,1,26.1,2326,989
6637,2,39.3,2562,260
6638,2,13.9,4249,738
6639,1,32.8,1345,542
6640,1,4.0,1500,390
6641,0,28.2,13,207
6642,2,3.6,3564,751
6643,1,0.2,4896,960
6644,2,35.3,3763,536
6645,1,22.2,4192,507
6646,1,8.0,957,217
6647,1,14.4,4524,943
6648,2,22.9,1092,614
6649,0,7.4,548,194
6650,1,24.5,3055,446
6651,2,19.5,3040,399
6652,2,30.6,813,48
6653,2,35.1,1400,668
6654,1,30.0,359,728
6655,0,27.8,3941,156
6656,2,33.8,4121,616
6657,0,15.6,1307,246
6658,0,27.4,3271,741
6659,1,11.6,663,200
6660,2,30.2,4738,747
6661,2,31.4,4470,971
6662,0,10.8,2507,829
6663,0,39.4,1001,959
6664,0,33.7,2933,680
6665,1,6.7,3317,670
6666,2,18.7,758,324
6667,1,13.2,3244,542
6668,1,5.8,4223,566
6669,0,30.6,4635,608
6670,0,32.3,1247,746
6671,2,38.9,2483,367
6672,2,27.4,3380,905
6673,1,1.8,1934,756
6674,0,28.7,2275,780
6675,1,25.7,4007,606
6676,0,10.7,1799,802
6677,0,39.3,2550,840
6678,2,19.6,4693,286
6679,1,6.0,4159,670
6680,1,8.7,2313,705
6681,1,11.1,760,525
6682,0,9.3,381,201
6683,0,18.0,623,606
6684,1,32.2,1131,501
6685,0,20.0,3878,689
6686,1,30.4,2488,42
6687,1,24.0,2724,524
6688,1,19.6,1229,747
6689,2,32.2,4194,635
6690,0,13.5,2022,42
6691,2,22.6,1387,452
6692,0,12.7,2359,836
6693,0,38.2,2632,345
6694,2,1.4,2676,996
6695,1,39.3,2673,194
6696,1,9.1,2340,217
6697,2,22.0,2579,949
6698,0,31.0,2279,574
6699,1,11.1,4303,794
6700,2,13.5,1316,114
6701,0,10.1,98,724
6702,1,38.3,92,438
6703,0,39.7,4724,249
6704,1,4.7,388,402
6705,1,18.0,1149,146
6706,2,11.9,415,562
6707,2,25.1,4674,529
6708,2,15.0,1083,392
6709,0,6.1,2652,913
6710,0,23.3,239,544
6711,1,4.4,3318,167
6712,0,11.7,4736,390
6713,1,5.2,33,428
6714,2,23.6,1747,86
6715,0,3.2,1073,680
6716,1,1.1,4515,246
6717,2,18.0,3456,335
6718,2,32.2,4028,775
6719,1,6.6,221,798
6720,0,15.7,3829,645
6721,2,20.1,2074,220
6722,1,6.0,3776,313
6723,2,6.3,444,545
6724,2,33.8,3238,669
6725,2,3.2,3005,60
6726,0,33.2,4115,420
6727,0,12.6,2142,371
6728,1,2.0,795,507
6729,1,19.0,1984,637
6730,2,4.7,3977,379
6731,1,23.3,540,212
6732,1,35.5,1964,787
6733,2,16.9,4314,293
6734,1,38.8,2745,973
6735,0,21.8,4552,260
6736,1,28.4,4381,364
6737,2,19.7,4428,789
6738,1,0.4,1846,844
6739,0,39.4,3087,981
6740,1,11.0,1749,774
6741,0,7.3,1952,21
6742,1,3.2,1602,822
6743,2,5.1,4252,197
6744,2,13.7,662,179
6745,2,14.3,4095,940
6746,2,38.8,1881,844
6747,2,12.2,1913,988
6748,0,15.9,2324,988
6749,0,27.4,4848,874
6750,2,35.7,1352,611
6751,0,12.7,4410,457
6752,1,7.2,870,389
6753,0,5.2,4951,995
6754,2,33.7,4979,619
6755,2,11.3,3870,740
6756,2,6.2,1350,545
6757,1,30.5,1365,689
6758,0,37.1,1676,598
6759,1,26.3,698,395
6760,2,22.3,100,234
6761,2,37.6,3196,283
6762,1,22.6,348,890
6763,2,32.4,1750,737
6764,0,39.0,2866,729
6765,0,11.8,171,418
6766,0,39.9,3732,672
6767,1,23.7,1390,924
6768,1,34.2,4636,525
6769,2,10.0,2256,187
6770,1,21.3,3002,394
6771,1,39.5,1423,79
6772,0,15.0,1842,307
6773,0,3.2,1914,16
6774,0,20.2,3408,356
6775,1,33.8,3548,324
6776,1,30.7,4548,852
6777,2,36.5,2425,807
6778,2,25.9,2621,923
6779,1,34.8,4431,599
6780,2,33.0,3687,957
6781,2,7.0,1607,565
6782,1,32.0,1997,520
6783,2,10.0,1502,783
6784,2,29.0,2789,653
6785,1,23.9,4041,783
6786,0,19.8,152,572
6787,0,7.9,2979,556
6788,2,6.7,4805,378
6789,0,16.5,1335,991
6790,2,5.4,3371,591
6791,2,0.3,1524,126
6792,0,17.3,529,187
6793,0,9.3,2814,74
6794,0,35.6,2929,157
6795,1,20.6,1320,982
6796,1,34.7,4904,396
6797,0,26.2,3186,724
6798,2,26.2,4035,548
6799,2,20.0,4214,753
6800,2,2.8,3948,576
6801,0,5.7,2641,347
6802,0,13.2,717,645
6803,0,4.2,4871,315
6804,2,38.0,3205,994
6805,1,20.7,2648,461
6806,1,1.2,3363,571
6807,0,14.3,2130,452
6808,0,25.1,3349,403
6809,2,11.4,3028,845
6810,1,34.9,3319,327
6811,1,0.3,1924,973
6812,2,7.5,4606,348
6813,1,6.4,2613,590
6814,1,21.5,252,714
6815,1,26.8,2806,740
6816,2,23.1,310,463
6817,1,7.6,4587,732
6818,1,24.0,861,817
6819,2,25.5,1209,613
6820,0,25.9,1422,995
6821,0,2.2,4577,176
6822,2,6.5,1771,237
6823,0,16.3,198,417
6824,2,38.2,1004,426
6825,2,29.7,4584,606
6826,1,29.1,3450,286
6827,0,23.8,4238,662
6828,0,27.1,493,560
6829,2,29.1,2450,16
6830,1,5.9,2371,536
6831,1,1.5,3898,638
6832,1,33.2,3311,676
6833,2,28.6,2177,818
6834,0,2.9,4785,513
6835,0,5.5,2981,36
6836,2,16.0,4846,46
6837,0,1.0,4765,317
6838,1,23.4,339,5
6839,0,17.5,3706,50
6840,1,20.2,3864,352
6841,1,14.1,4121,811
6842,0,12.5,305,743
6843,0,23.3,4632,988
6844,2,29.4,538,689
6845,1,20.6,2666,266
6846,2,19.1,1137,225
6847,0,21.1,2927,728
6848,1,31.5,1396,865
6849,0,3.8,7,708
6850,1,39.6,1783,40
6851,1,23.2,4046,462
6852,2,24.0,4402,691
6853,2,34.6,21,311
6854,2,22.8,2580,134
6855,2,7.7,4796,720
6856,0,32.0,3657,136
6857,0,29.0,3075,511
6858,0,10.7,2463,152
6859,2,5.0,2709,458
6860,0,29.6,2934,69
6861,0,20.2,3758,433
6862,1,18.3,768,892
6863,1,21.4,1985,644
6864,1,7.6,2846,936
6865,1,28.2,2809,586
6866,2,1.5,2286,278
6867,2,4.1,4118,114
6868,2,12.0,4764,595
6869,0,14.6,3158,564
6870,0,2.6,856,730
6871,1,28.8,3941,360
6872,2,22.3,1851,483
6873,1,31.4,2140,634
6874,1,3.3,4674,270
6875,0,25.5,4814,118
6876,1,20.9,495,717
6877,2,34.4,2788,223
6878,1,6.1,1444,550
6879,0,9.4,2595,390
6880,1,17.0,1249,129
6881,2,6.8,2176,594
6882,0,36.1,639,222
6883,1,24.8,3093,600
6884,2,19.8,4282,981
6885,1,12.1,2799,792
6886,2,21.6,4491,24
6887,1,11.0,767,964
6888,1,37.0,158,558
6889,0,22.0,4110,482
6890,1,6.0,616,78
6891,0,7.5,2657,587
6892,0,23.7,3654,927
6893,2,6.9,2266,667
6894,1,21.8,2411,568
6895,0,21.3,155,389
6896,2,5.6,4608,65
6897,1,9.7,1710,927
6898,2,34.3,3582,358
6899,1,35.4,2268,561
6900,0,8.0,363,110
6901,0,14.5,3526,432
6902,1,19.6,3426,611
6903,0,36.8,3150,363
6904,1,22.4,2152,855
6905,1,13.1,1687,946
6906,0,0.9,669,784
6907,0,33.3,1810,491
6908,0,23.8,2305,726
6909,0,14.1,629,103
6910,1,0.8,4711,860
6911,0,11.1,1254,578
6912,2,19.5,4185,160
6913,1,26.7,1880,831
6914,2,27.7,881,734
6915,1,31.8,1429,340
6916,0,32.9,4191,804
6917,2,7.3,182,256
6918,2,32.4,317,936
6919,1,1.6,2576,441
6920,1,27.7,2818,988
6921,1,38.4,1484,142
6922,2,28.5,4878,727
6923,2,17.7,875,219
6924,0,3.9,1646,989
6925,1,30.5,1373,372
6926,1,28.8,1217,632
6927,2,28.3,2089,810
6928,0,0.0,370,385
6929,0,1.8,761,871
6930,2,16.7,4138,620
6931,1,6.6,1879,481
6932,1,25.5,1234,259
6933,1,2.6,1452,543
6934,1,20.2,2615,604
6935,2,23.3,719,115
6936,1,21.1,4913,206
6937,1,23.0,2058,117
6938,0,3.7,1412,310
6939,0,37.8,3715,9
6940,0,0.3,2796,676
6941,2,9.2,3559,441
6942,1,26.0,3920,195
6943,1,21.0,293,936
6944,0,12.5,1521,402
6945,1,22.8,2444,242
6946,0,28.1,722,483
6947,1,4.9,2926,789
6948,1,36.4,2140,42
6949,0,14.2,3951,828
6950,1,37.9,3830,837
6951,1,39.5,1742,922
6952,2,29.8,3440,989
6953,1,16.8,1289,481
6954,0,23.3,1299,194
6955,2,0.1,3727,121
6956,2,37.8,876,357
6957,1,26.0,1942,632
6958,2,16.8,532,235
6959,0,31.8,336,679
6960,0,19.6,1015,571
6961,0,32.5,2361,517
6962,1,1.0,3727,281
6963,2,2.8,4076,125
6964,2,30.5,4533,68
6965,0,6.8,1218,579
6966,1,11.7,4297,782
6967,1,25.7,3019,148
6968,0,38.8,3747,256
6969,0,0.0,4591,67
6970,1,6.0,2027,858
6971,0,5.0,4757,107
6972,2,7.3,2668,188
6973,2,30.4,2177,547
6974,1,4.0,2906,324
6975,2,24.2,2695,950
6976,2,27.3,4262,523
6977,2,0.7,3222,410
6978,1,6.2,433,643
6979,0,19.2,4071,701
6980,1,0.2,962,730
6981,1,38.2,2697,399
6982,0,40.0,3149,801
6983,0,10.4,2291,622
6984,1,16.5,1725,15
6985,2,0.2,286,360
6986,0,10.3,1375,402
6987,1,8.9,2931,129
6988,1,0.7,2045,470
6989,0,30.1,2454,923
6990,2,26.8,4902,833
6991,0,27.8,756,918
6992,2,32.3,3406,193
6993,2,37.3,1123,492
6994,2,14.7,2527,389
6995,1,31.7,4329,942
6996,1,5.8,4844,401
6997,0,25.3,425,18
6998,1,27.2,1673,608
6999,2,39.4,2851,402
7000,1,8.1,438,338
7001,0,19.9,1118,458
7002,2,3.5,3448,329
7003,0,17.6,1610,698
7004,0,29.1,2027,132
7005,0,32.8,3441,173
7006,1,25.8,2314,720
7007,2,4.6,1425,878
7008,0,28.9,3915,997
7009,2,12.4,3346,721
7010,0,37.7,4065,20
7011,1,29.9,3867,42
7012,0,5.4,4248,821
7013,1,31.1,3236,395
7014,1,18.8,541,802
7015,1,9.4,76,753
7016,2,12.1,1280,655
7017,1,33.3,1285,219
7018,1,28.0,3063,464
7019,2,39.0,2772,321
7020,0,8.6,3099,464
7021,2,7.8,1614,494
7022,0,2.0,2993,612
7023,1,24.1,4156,164
7024,1,29.3,1387,671
7025,0,11.0,374,63
7026,1,5.0,4629,770
7027,1,6.9,4534,421
7028,0,1.2,4929,469
7029,0,3.8,1738,162
7030,2,15.0,4044,135
7031,1,37.9,3138,63
7032,2,31.8,870,816
7033,0,37.2,3057,423
7034,2,30.6,823,765
7035,0,33.2,232,538
7036,0,37.8,721,207
7037,0,35.1,3845,176
7038,0,32.1,3128,796
7039,0,1.0,1104,429
7040,0,4.1,1153,55
7041,2,34.9,2624,58
7042,0,39.5,3168,495
7043,0,39.5,2594,779
7044,2,12.9,1788,975
7045,1,22.3,4706,683
7046,0,33.6,2741,847
7047,2,34.3,1174,933
7048,0,36.6,1259,656
7049,2,18.0,2735,823
7050,0,12.9,537,805
7051,2,23.1,907,65
7052,1,25.7,4223,918
7053,1,17.3,3874,811
7054,2,6.1,1268,809
7055,1,32.1,897,675
7056,2,37.0,2702,920
7057,0,35.9,2707,99
7058,1,14.7,1324,374
7059,1,18.9,2153,93
7060,2,29.7,2289,443
7061,2,4.0,1754,333
7062,1,24.3,2918,994
7063,0,3.8,2208,805
7064,0,23.2,2686,379
7065,0,3.2,1141,865
7066,2,0.4,694,960
7067,2,3.6,2975,886
7068,1,10.2,47,619
7069,0,24.4,1670,412
7070,1,5.7,4231,506
7071,2,25.0,1361,497
7072,0,32.7,3844,752
7073,0,8.5,374,241
7074,2,11.8,1610,655
7075,2,19.5,2412,315
7076,0,30.2,2524,240
7077,1,22.4,1776,526
7078,0,36.3,3099,385
7079,0,14.0,409,583
7080,2,36.3,3441,15
7081,2,7.2,3076,29
7082,1,37.8,1137,297
7083,1,13.6,4677,372
7084,2,28.6,2192,638
7085,0,11.8,1426,34
7086,2,28.3,2998,297
7087,2,27.5,1760,463
7088,2,24.7,4688,707
7089,0,39.8,1482,306
7090,1,3.1,653,75
7091,1,24.5,4372,901
7092,0,13.9,4474,345
7093,2,26.8,4160,814
7094,1,17.1,4219,919
7095,1,25.0,3155,628
7096,1,28.4,4356,587
7097,1,19.4,2390,202
7098,2,16.9,3087,727
7099,0,34.2,3001,988
7100,2,33.5,3529,80
7101,1,8.2,4924,293
7102,1,22.4,3524,510
7103,0,10.8,3767,852
7104,1,0.0,3590,825
7105,0,33.3,1754,285
7106,0,32.0,1679,190
7107,2,23.5,3192,259
7108,2,2.0,3532,538
7109,2,8.6,1370,281
7110,0,36.3,4939,599
7111,0,4.6,869,735
7112,1,20.3,2134,662
7113,0,22.5,1674,492
7114,1,23.6,76,134
7115,1,13.3,4041,379
7116,1,21.6,1253,673
7117,2,22.7,2843,907
7118,1,5.0,2315,590
7119,0,24.0,3037,969
7120,0,5.9,3548,5
7121,0,9.1,2491,934
7122,2,7.6,2978,983
7123,0,27.1,4653,569
7124,0,27.8,1880,935
7125,0,38.6,383,484
7126,0,33.0,4327,29
7127,1,28.3,1245,844
7128,0,39.6,2248,841
7129,1,2.0,268,870
7130,2,22.8,3636,935
7131,0,15.3,697,384
7132,2,17.8,1806,909
7133,1,13.8,1557,811
7134,2,36.8,2316,529
7135,0,2.4,1936,798
7136,1,37.6,887,192
7137,1,18.0,3942,511
7138,1,17.7,3626,443
7139,1,21.4,1090,70
7140,0,31.1,3477,205
7141,2,15.9,3515,571
7142,1,1.7,1892,909
7143,1,17.7,3620,421
7144,1,28.6,2664,60
7145,0,3.7,2107,760
7146,2,25.8,2509,335
7147,0,17.6,4465,197
7148,1,8.0,2627,564
7149,0,12.5,4147,109
7150,0,11.9,2856,893
7151,1,17.2,3796,638
7152,1,8.6,2233,685
7153,0,4.1,3653,171
7154,0,17.2,427,133
7155,1,18.0,1157,475
7156,0,23.1,2929,540
7157,1,13.4,1003,802
